"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"300000693FZ",3,"U",452884,243909,"","",,"new"
"300000693FZ",4,"U",454750,245191,"","",,"new"
"300000694FZ",1,"U",453000,248847,"","",,"new"
"300000694FZ",2,"U",451816,247895,"","",,"new"
"300000694FZ",3,"U",454000,245503,"","",,"new"
"300000694FZ",4,"U",455512,246871,"","",,"new"
"300000695FZ",1,"U",455607,250005,"","",,"new"
"300000695FZ",2,"U",454995,247965,"","",,"new"
"300000695FZ",3,"U",457487,247461,"","",,"new"
"300000695FZ",4,"U",458623,250069,"","",,"new"
"300000696FZ",1,"U",455899,251935,"","",,"new"
"300000696FZ",2,"U",456107,249959,"","",,"new"
"300000696FZ",3,"U",458331,250047,"","",,"new"
"300000696FZ",4,"U",457691,252799,"","",,"new"
"300000697FZ",1,"U",458017,252294,"","",,"new"
"300000697FZ",2,"U",459297,251108,"","",,"new"
"300000697FZ",3,"U",460585,251646,"","",,"new"
"300000697FZ",4,"U",459157,253120,"","",,"new"
"300000698FZ",1,"U",474143,283209,"","",,"new"
"300000698FZ",2,"U",474247,280217,"","",,"new"
"300000698FZ",3,"U",475663,280241,"","",,"new"
"300000698FZ",4,"U",477263,282417,"","",,"new"
"300000712FZ",1,"U",501969,283330,"","",,"new"
"300000712FZ",2,"U",502045,282598,"","",,"new"
"300000712FZ",3,"U",502729,282618,"","",,"new"
"300000712FZ",4,"U",502731,283402,"","",,"new"
"300000713FZ",1,"U",503383,283679,"","",,"new"
"300000713FZ",2,"U",502503,283691,"","",,"new"
"300000713FZ",3,"U",503291,282887,"","",,"new"
"300000713FZ",4,"U",504423,284747,"","",,"new"
"300000714FZ",1,"U",499061,287010,"","",,"new"
"300000714FZ",2,"U",498373,285406,"","",,"new"
"300000714FZ",3,"U",502509,283698,"","",,"new"
"300000714FZ",4,"U",503109,284910,"","",,"new"
"300000715FZ",1,"U",499385,285449,"","",,"new"
"300000715FZ",2,"U",498567,284203,"","",,"new"
"300000715FZ",3,"U",500763,283031,"","",,"new"
"300000715FZ",4,"U",502477,283695,"","",,"new"
"300000716FZ",1,"U",499901,282500,"","",,"new"
"300000716FZ",2,"U",499925,281192,"","",,"new"
"300000716FZ",3,"U",501857,281208,"","",,"new"
"300000716FZ",4,"U",501849,282488,"","",,"new"
"300000717FZ",1,"U",503654,280490,"","",,"new"
"300000717FZ",2,"U",504990,278990,"","",,"new"
"300000717FZ",3,"U",506794,278750,"","",,"new"
"300000717FZ",4,"U",508074,281038,"","",,"new"
"300000718FZ",1,"U",507870,284069,"","",,"new"
"300000718FZ",2,"U",507242,282313,"","",,"new"
"300000718FZ",3,"U",508930,281789,"","",,"new"
"300000718FZ",4,"U",510164,283807,"","",,"new"
"300000719FZ",1,"U",461765,275681,"","",,"new"
"300000719FZ",2,"U",460149,273425,"","",,"new"
"300000719FZ",3,"U",461613,272617,"","",,"new"
"300000719FZ",4,"U",464945,273937,"","",,"new"
"300000720FZ",1,"U",461001,264760,"","",,"new"
"300000720FZ",2,"U",461493,263770,"","",,"new"
"300000720FZ",3,"U",463515,264068,"","",,"new"
"300000720FZ",4,"U",464551,265632,"","",,"new"
"300000722FZ",1,"U",457419,267121,"","",,"new"
"300000722FZ",2,"U",457051,265459,"","",,"new"
"300000722FZ",3,"U",458679,265109,"","",,"new"
"300000722FZ",4,"U",459223,266809,"","",,"new"
"300000723FZ",1,"U",458221,269819,"","",,"new"
"300000723FZ",2,"U",459871,267247,"","",,"new"
"300000723FZ",3,"U",461293,267789,"","",,"new"
"300000723FZ",4,"U",461743,271231,"","",,"new"
"300000724FZ",1,"U",458830,265384,"","",,"new"
"300000724FZ",2,"U",459246,261600,"","",,"new"
"300000724FZ",3,"U",462258,262168,"","",,"new"
"300000724FZ",4,"U",461194,264876,"","",,"new"
"300000725FZ",1,"U",462298,262847,"","",,"new"
"300000725FZ",2,"U",463038,262095,"","",,"new"
"300000725FZ",3,"U",464090,262635,"","",,"new"
"300000725FZ",4,"U",463694,263535,"","",,"new"
"300000726FZ",1,"U",511144,285565,"","",,"new"
"300000726FZ",2,"U",508792,281509,"","",,"new"
"300000726FZ",3,"U",509224,281333,"","",,"new"
"300000726FZ",4,"U",512600,284373,"","",,"new"
"300000727FZ",1,"U",510297,286565,"","",,"new"
"300000727FZ",2,"U",507985,284573,"","",,"new"
"300000727FZ",3,"U",509565,283717,"","",,"new"
"300000727FZ",4,"U",511761,286117,"","",,"new"
"300000728FZ",1,"U",505522,287619,"","",,"new"
"300000728FZ",2,"U",505638,286639,"","",,"new"
"300000728FZ",3,"U",508570,285107,"","",,"new"
"300000728FZ",4,"U",510042,287503,"","",,"new"
"300000729FZ",1,"U",509326,288449,"","",,"new"
"300000729FZ",2,"U",510302,286561,"","",,"new"
"300000729FZ",3,"U",512342,286353,"","",,"new"
"300000729FZ",4,"U",512278,289185,"","",,"new"
"300000733FZ",1,"U",502108,282159,"","",,"new"
"300000733FZ",2,"U",502282,281379,"","",,"new"
"300000733FZ",3,"U",502316,281221,"","",,"new"
"300000733FZ",4,"U",504129,282004,"","",,"new"
"300000734FZ",1,"U",501342,287307,"","",,"new"
"300000734FZ",2,"U",500690,286115,"","",,"new"
"300000734FZ",3,"U",503106,284895,"","",,"new"
"300000734FZ",4,"U",503742,286771,"","",,"new"
"300000735FZ",1,"U",505554,288416,"","",,"new"
"300000735FZ",2,"U",504322,289228,"","",,"new"
"300000735FZ",3,"U",505314,287710,"","",,"new"
"300000735FZ",4,"U",506900,287968,"","",,"new"
"300000742FZ",1,"U",503685,283466,"","",,"new"
"300000742FZ",2,"U",503317,282734,"","",,"new"
"300000742FZ",3,"U",505597,281054,"","",,"new"
"300000742FZ",4,"U",506313,281918,"","",,"new"
"300000743FZ1",1,"U",492315,293859,"","",,"new"
"300000743FZ1",2,"U",492519,291723,"","",,"new"
"300000743FZ1",3,"U",494931,291547,"","",,"new"
"300000743FZ1",4,"U",495691,293595,"","",,"new"
"300000743FZ2",1,"U",495507,292807,"","",,"new"
"300000743FZ2",2,"U",495015,291471,"","",,"new"
"300000743FZ2",3,"U",495811,290991,"","",,"new"
"300000743FZ2",4,"U",496651,292359,"","",,"new"
"300000744FZ",1,"U",493184,297364,"","",,"new"
"300000744FZ",2,"U",492980,294332,"","",,"new"
"300000744FZ",3,"U",494844,294712,"","",,"new"
"300000744FZ",4,"U",497120,297236,"","",,"new"
"300000745FZ",1,"U",496744,296934,"","",,"new"
"300000745FZ",2,"U",496984,294770,"","",,"new"
"300000745FZ",3,"U",498380,294726,"","",,"new"
"300000745FZ",4,"U",498452,296958,"","",,"new"
"300000746FZ",1,"U",495386,295005,"","",,"new"
"300000746FZ",2,"U",495402,293709,"","",,"new"
"300000746FZ",3,"U",497066,293713,"","",,"new"
"300000746FZ",4,"U",496438,295005,"","",,"new"
"300000748FZ",1,"U",460668,278147,"","",,"new"
"300000748FZ",2,"U",461640,275767,"","",,"new"
"300000748FZ",3,"U",463396,275343,"","",,"new"
"300000748FZ",4,"U",464988,278195,"","",,"new"
"300000763FZ",1,"U",490125,296852,"","",,"new"
"300000763FZ",2,"U",492837,294788,"","",,"new"
"300000763FZ",3,"U",494965,297052,"","",,"new"
"300000763FZ",4,"U",493285,298796,"","",,"new"
"300000764FZ",1,"U",494595,299733,"","",,"new"
"300000764FZ",2,"U",494831,298691,"","",,"new"
"300000764FZ",3,"U",496943,299117,"","",,"new"
"300000764FZ",4,"U",496081,300283,"","",,"new"
"300000770FZ",1,"U",496886,299032,"","",,"new"
"300000770FZ",2,"U",496750,297428,"","",,"new"
"300000770FZ",3,"U",497706,297476,"","",,"new"
"300000770FZ",4,"U",499494,298812,"","",,"new"
"300000782FZ",1,"U",457542,241131,"","",,"new"
"300000782FZ",2,"U",457794,239535,"","",,"new"
"300000782FZ",3,"U",460746,240219,"","",,"new"
"300000782FZ",4,"U",460598,241931,"","",,"new"
"300000784FZ",1,"U",460784,242244,"","",,"new"
"300000784FZ",2,"U",460684,240415,"","",,"new"
"300000784FZ",3,"U",462383,240755,"","",,"new"
"300000784FZ",4,"U",462420,242683,"","",,"new"
"300000787FZ",1,"U",478763,291900,"","",,"new"
"300000787FZ",2,"U",478879,289680,"","",,"new"
"300000787FZ",3,"U",481312,289928,"","",,"new"
"300000787FZ",4,"U",481348,288988,"","",,"new"
"300000788FZ",1,"U",476851,292586,"","",,"new"
"300000788FZ",2,"U",476809,290998,"","",,"new"
"300000788FZ",3,"U",478367,290108,"","",,"new"
"300000788FZ",4,"U",478767,292002,"","",,"new"
"300000789FZ",1,"U",476936,291087,"","",,"new"
"300000789FZ",2,"U",476192,289503,"","",,"new"
"300000789FZ",3,"U",477686,289039,"","",,"new"
"300000789FZ",4,"U",478376,290107,"","",,"new"
"300000790FZ",1,"U",476213,289520,"","",,"new"
"300000790FZ",2,"U",475573,287808,"","",,"new"
"300000790FZ",3,"U",477069,285952,"","",,"new"
"300000790FZ",4,"U",478101,288520,"","",,"new"
"300000791FZ",1,"U",477808,287654,"","",,"new"
"300000791FZ",2,"U",477810,286886,"","",,"new"
"300000791FZ",3,"U",479734,286858,"","",,"new"
"300000791FZ",4,"U",479824,287760,"","",,"new"
"300000818FZ",1,"U",473435,247168,"","",,"new"
"300000818FZ",2,"U",473591,246394,"","",,"new"
"300000818FZ",3,"U",475279,247144,"","",,"new"
"300000818FZ",4,"U",474965,247970,"","",,"new"
"300000855FZ",1,"U",464922,257349,"","",,"new"
"300000855FZ",2,"U",462366,256417,"","",,"new"
"300000855FZ",3,"U",462606,255505,"","",,"new"
"300000855FZ",4,"U",465626,256005,"","",,"new"
"300000862FZ",1,"U",451669,243927,"","",,"new"
"300000862FZ",2,"U",451575,241021,"","",,"new"
"300000862FZ",3,"U",452529,240529,"","",,"new"
"300000862FZ",4,"U",453309,243933,"","",,"new"
"300000863FZ",1,"U",453198,244176,"","",,"new"
"300000863FZ",2,"U",452950,240876,"","",,"new"
"300000863FZ",3,"U",454878,241940,"","",,"new"
"300000863FZ",4,"U",454810,244240,"","",,"new"
"300000864FZ",1,"U",454800,244381,"","",,"new"
"300000864FZ",2,"U",454472,240845,"","",,"new"
"300000864FZ",3,"U",457960,239853,"","",,"new"
"300000864FZ",4,"U",457568,244557,"","",,"new"
"300000865FZ",1,"U",455984,241891,"","",,"new"
"300000865FZ",2,"U",455168,240755,"","",,"new"
"300000865FZ",3,"U",456976,238627,"","",,"new"
"300000865FZ",4,"U",458144,240811,"","",,"new"
"300000876FZ",1,"U",452370,237652,"","",,"new"
"300000876FZ",2,"U",451814,236668,"","",,"new"
"300000876FZ",3,"U",453798,236404,"","",,"new"
"300000876FZ",4,"U",454318,237824,"","",,"new"
"300000881FZ",1,"U",450645,238477,"","",,"new"
"300000881FZ",2,"U",450441,236685,"","",,"new"
"300000881FZ",3,"U",451769,236669,"","",,"new"
"300000881FZ",4,"U",451873,238409,"","",,"new"
"300000899FZ",1,"U",468015,286350,"","",,"new"
"300000899FZ",2,"U",464963,283694,"","",,"new"
"300000899FZ",3,"U",469915,283826,"","",,"new"
"300000899FZ",4,"U",471491,287022,"","",,"new"
"300000901FZ1",1,"U",475837,280920,"","",,"new"
"300000901FZ1",2,"U",475869,278536,"","",,"new"
"300000901FZ1",3,"U",478485,278664,"","",,"new"
"300000901FZ1",4,"U",478301,280552,"","",,"new"
"300000901FZ2",1,"U",470030,278097,"","",,"new"
"300000901FZ2",2,"U",469610,276213,"","",,"new"
"300000901FZ2",3,"U",472622,276253,"","",,"new"
"300000901FZ2",4,"U",473098,278125,"","",,"new"
"300000947FZ",1,"U",455206,238163,"","",,"new"
"300000947FZ",2,"U",453798,236611,"","",,"new"
"300000947FZ",3,"U",455814,235275,"","",,"new"
"300000947FZ",4,"U",457574,237027,"","",,"new"
"300000948FZ",1,"U",460228,240231,"","",,"new"
"300000948FZ",2,"U",460408,238983,"","",,"new"
"300000948FZ",3,"U",462440,239627,"","",,"new"
"300000948FZ",4,"U",462084,240715,"","",,"new"
"300000954FZ",1,"U",466717,251667,"","",,"new"
"300000954FZ",2,"U",466469,250695,"","",,"new"
"300000954FZ",3,"U",467621,250355,"","",,"new"
"300000954FZ",4,"U",467921,251399,"","",,"new"
"3300BA1109",1,"U",467427,373471,"2012-05-22T13:38:00","2012-06-19T16:14:00",1,"rev"
"3300BA1109",2,"U",467720,373471,"2012-05-22T13:38:00","2012-06-19T16:14:00",1,"rev"
"3300BA1109",3,"U",467720,373196,"2012-05-22T13:38:00","2012-06-19T16:14:00",1,"rev"
"3300BA1109",4,"U",467427,373196,"2012-05-22T13:38:00","2012-06-19T16:14:00",1,"rev"
"3300BA1120",1,"U",473520,379950,"2014-05-23T12:48:00","2014-05-23T12:48:00",0,"new"
"3300BA1120",2,"U",473520,379310,"2014-05-23T12:48:00","2014-05-23T12:48:00",0,"new"
"3300BA1120",3,"U",474140,379310,"2014-05-23T12:48:00","2014-05-23T12:48:00",0,"new"
"3300BA1120",4,"U",474140,379950,"2014-05-23T12:48:00","2014-05-23T12:48:00",0,"new"
"3300BA1121",1,"U",477640,387490,"2014-05-23T12:52:00","2014-05-23T12:52:00",0,"new"
"3300BA1121",2,"U",477640,380640,"2014-05-23T12:52:00","2014-05-23T12:52:00",0,"new"
"3300BA1121",3,"U",479230,380640,"2014-05-23T12:52:00","2014-05-23T12:52:00",0,"new"
"3300BA1121",4,"U",479230,387490,"2014-05-23T12:52:00","2014-05-23T12:52:00",0,"new"
"3300BA1122",1,"U",477830,379690,"2014-05-23T12:55:00","2014-05-23T12:55:00",0,"new"
"3300BA1122",2,"U",477830,378810,"2014-05-23T12:55:00","2014-05-23T12:55:00",0,"new"
"3300BA1122",3,"U",479460,378810,"2014-05-23T12:55:00","2014-05-23T12:55:00",0,"new"
"3300BA1122",4,"U",479460,379690,"2014-05-23T12:55:00","2014-05-23T12:55:00",0,"new"
"3300BA1123",1,"U",481450,380350,"2014-05-23T12:58:00","2014-05-23T12:58:00",0,"new"
"3300BA1123",2,"U",481450,379700,"2014-05-23T12:58:00","2014-05-23T12:58:00",0,"new"
"3300BA1123",3,"U",481970,379700,"2014-05-23T12:58:00","2014-05-23T12:58:00",0,"new"
"3300BA1123",4,"U",481970,380350,"2014-05-23T12:58:00","2014-05-23T12:58:00",0,"new"
"3300BA1124",1,"U",476990,378390,"2014-05-23T13:00:00","2014-05-23T13:00:00",0,"new"
"3300BA1124",2,"U",476990,377360,"2014-05-23T13:00:00","2014-05-23T13:00:00",0,"new"
"3300BA1124",3,"U",477980,377360,"2014-05-23T13:00:00","2014-05-23T13:00:00",0,"new"
"3300BA1124",4,"U",377980,378390,"2014-05-23T13:00:00","2014-05-23T13:00:00",0,"new"
"3300BA1125",1,"U",479410,378810,"2014-05-23T13:03:00","2014-05-23T13:03:00",0,"new"
"3300BA1125",2,"U",479410,378060,"2014-05-23T13:03:00","2014-05-23T13:03:00",0,"new"
"3300BA1125",3,"U",480300,378060,"2014-05-23T13:03:00","2014-05-23T13:03:00",0,"new"
"3300BA1125",4,"U",480300,378810,"2014-05-23T13:03:00","2014-05-23T13:03:00",0,"new"
"3300BA1126",1,"U",478010,377000,"2014-05-23T13:05:00","2014-05-23T13:05:00",0,"new"
"3300BA1126",2,"U",378010,376650,"2014-05-23T13:05:00","2014-05-23T13:05:00",0,"new"
"3300BA1126",3,"U",478570,376650,"2014-05-23T13:05:00","2014-05-23T13:05:00",0,"new"
"3300BA1126",4,"U",378570,377000,"2014-05-23T13:05:00","2014-05-23T13:05:00",0,"new"
"3300BA1127",1,"U",477100,375470,"2014-05-23T13:09:00","2014-05-23T13:09:00",0,"new"
"3300BA1127",2,"U",477100,374920,"2014-05-23T13:09:00","2014-05-23T13:09:00",0,"new"
"3300BA1127",3,"U",478150,374920,"2014-05-23T13:09:00","2014-05-23T13:09:00",0,"new"
"3300BA1127",4,"U",478150,375470,"2014-05-23T13:09:00","2014-05-23T13:09:00",0,"new"
"3300BA1128",1,"U",480110,376530,"2014-05-23T13:11:00","2014-05-23T13:11:00",0,"new"
"3300BA1128",2,"U",480110,375880,"2014-05-23T13:11:00","2014-05-23T13:11:00",0,"new"
"3300BA1128",3,"U",480810,375880,"2014-05-23T13:11:00","2014-05-23T13:11:00",0,"new"
"3300BA1128",4,"U",480810,376530,"2014-05-23T13:11:00","2014-05-23T13:11:00",0,"new"
"3300BA1129",1,"U",481300,377240,"2014-05-23T13:14:00","2014-05-23T13:14:00",0,"new"
"3300BA1129",2,"U",481300,376370,"2014-05-23T13:14:00","2014-05-23T13:14:00",0,"new"
"3300BA1129",3,"U",481650,376370,"2014-05-23T13:14:00","2014-05-23T13:14:00",0,"new"
"3300BA1129",4,"U",481650,377240,"2014-05-23T13:14:00","2014-05-23T13:14:00",0,"new"
"3300BA1130",1,"U",480330,374990,"2014-05-23T13:16:00","2014-05-23T13:16:00",0,"new"
"3300BA1130",2,"U",480330,374190,"2014-05-23T13:16:00","2014-05-23T13:16:00",0,"new"
"3300BA1130",3,"U",481490,374190,"2014-05-23T13:16:00","2014-05-23T13:16:00",0,"new"
"3300BA1130",4,"U",481490,374990,"2014-05-23T13:16:00","2014-05-23T13:16:00",0,"new"
"3300BA1131",1,"U",477260,373760,"2014-05-23T13:19:00","2014-05-23T13:19:00",0,"new"
"3300BA1131",2,"U",477260,373110,"2014-05-23T13:19:00","2014-05-23T13:19:00",0,"new"
"3300BA1131",3,"U",477970,373110,"2014-05-23T13:19:00","2014-05-23T13:19:00",0,"new"
"3300BA1131",4,"U",477970,373760,"2014-05-23T13:19:00","2014-05-23T13:19:00",0,"new"
"3300BA1205",1,"U",468570,395380,"2011-03-25T09:18:00","2011-03-25T09:18:00",0,"new"
"3300BA1205",2,"U",469330,395380,"2011-03-25T09:18:00","2011-03-25T09:18:00",0,"new"
"3300BA1205",3,"U",469330,394690,"2011-03-25T09:18:00","2011-03-25T09:18:00",0,"new"
"3300BA1205",4,"U",468570,394690,"2011-03-25T09:18:00","2011-03-25T09:18:00",0,"new"
"3300BA1206",1,"U",467720,390190,"2011-03-25T09:21:00","2011-03-25T09:21:00",0,"new"
"3300BA1206",2,"U",468430,390190,"2011-03-25T09:21:00","2011-03-25T09:21:00",0,"new"
"3300BA1206",3,"U",468430,389670,"2011-03-25T09:21:00","2011-03-25T09:21:00",0,"new"
"3300BA1206",4,"U",467720,389670,"2011-03-25T09:21:00","2011-03-25T09:21:00",0,"new"
"3300BA1207",1,"U",466290,391900,"2011-03-25T09:31:00","2011-03-25T09:31:00",0,"new"
"3300BA1207",2,"U",466690,391900,"2011-03-25T09:31:00","2011-03-25T09:31:00",0,"new"
"3300BA1207",3,"U",466690,391510,"2011-03-25T09:31:00","2011-03-25T09:31:00",0,"new"
"3300BA1207",4,"U",466290,391510,"2011-03-25T09:31:00","2011-03-25T09:31:00",0,"new"
"3300BA1208",1,"U",468300,392130,"2011-03-25T09:34:00","2011-03-25T09:34:00",0,"new"
"3300BA1208",2,"U",468700,392130,"2011-03-25T09:34:00","2011-03-25T09:34:00",0,"new"
"3300BA1208",3,"U",468700,391240,"2011-03-25T09:34:00","2011-03-25T09:34:00",0,"new"
"3300BA1208",4,"U",468300,391240,"2011-03-25T09:34:00","2011-03-25T09:34:00",0,"new"
"3300BA1209",1,"U",468840,391670,"2011-03-25T09:36:00","2011-03-25T09:36:00",0,"new"
"3300BA1209",2,"U",469600,391670,"2011-03-25T09:36:00","2011-03-25T09:36:00",0,"new"
"3300BA1209",3,"U",469600,390530,"2011-03-25T09:36:00","2011-03-25T09:36:00",0,"new"
"3300BA1209",4,"U",468840,390530,"2011-03-25T09:36:00","2011-03-25T09:36:00",0,"new"
"3300BA1210",1,"U",468650,389570,"2011-03-25T09:39:00","2011-03-25T09:39:00",0,"new"
"3300BA1210",2,"U",469310,389570,"2011-03-25T09:39:00","2011-03-25T09:39:00",0,"new"
"3300BA1210",3,"U",469310,388950,"2011-03-25T09:39:00","2011-03-25T09:39:00",0,"new"
"3300BA1210",4,"U",468650,388950,"2011-03-25T09:39:00","2011-03-25T09:39:00",0,"new"
"3300NS0995",1,"U",484539,364240,"2011-03-17T12:58:00","2011-03-17T12:58:00",0,"new"
"3300NS0995",2,"U",484950,364240,"2011-03-17T12:58:00","2011-03-17T12:58:00",0,"new"
"3300NS0995",3,"U",484950,363646,"2011-03-17T12:58:00","2011-03-17T12:58:00",0,"new"
"3300NS0995",4,"U",484569,363646,"2011-03-17T12:58:00","2011-03-17T12:58:00",0,"new"
"3300NS0996",1,"U",483571,369325,"2011-03-17T13:02:00","2011-03-17T13:02:00",0,"new"
"3300NS0996",2,"U",483836,369325,"2011-03-17T13:02:00","2011-03-17T13:02:00",0,"new"
"3300NS0996",3,"U",483836,368965,"2011-03-17T13:02:00","2011-03-17T13:02:00",0,"new"
"3300NS0996",4,"U",483571,368965,"2011-03-17T13:02:00","2011-03-17T13:02:00",0,"new"
"3300NS0997",1,"U",481916,370587,"2011-03-17T13:05:00","2011-03-17T13:05:00",0,"new"
"3300NS0997",2,"U",482694,370587,"2011-03-17T13:05:00","2011-03-17T13:05:00",0,"new"
"3300NS0997",3,"U",482694,370045,"2011-03-17T13:05:00","2011-03-17T13:05:00",0,"new"
"3300NS0997",4,"U",481916,370045,"2011-03-17T13:05:00","2011-03-17T13:05:00",0,"new"
"3300NS0998",1,"U",482147,372436,"2011-03-17T13:08:00","2011-03-17T13:08:00",0,"new"
"3300NS0998",2,"U",482572,372436,"2011-03-17T13:08:00","2011-03-17T13:08:00",0,"new"
"3300NS0998",3,"U",482572,372032,"2011-03-17T13:08:00","2011-03-17T13:08:00",0,"new"
"3300NS0998",4,"U",482147,372032,"2011-03-17T13:08:00","2011-03-17T13:08:00",0,"new"
"3300NS0999",1,"U",485735,373373,"2011-03-17T13:11:00","2011-03-17T13:11:00",0,"new"
"3300NS0999",2,"U",486074,373373,"2011-03-17T13:11:00","2011-03-17T13:11:00",0,"new"
"3300NS0999",3,"U",486074,372780,"2011-03-17T13:11:00","2011-03-17T13:11:00",0,"new"
"3300NS0999",4,"U",485735,372780,"2011-03-17T13:11:00","2011-03-17T13:11:00",0,"new"
"3300NS1000",1,"U",487374,371300,"2011-03-17T13:14:00","2011-03-17T13:14:00",0,"new"
"3300NS1000",2,"U",488248,371300,"2011-03-17T13:14:00","2011-03-17T13:14:00",0,"new"
"3300NS1000",3,"U",488248,370102,"2011-03-17T13:14:00","2011-03-17T13:14:00",0,"new"
"3300NS1000",4,"U",487374,370102,"2011-03-17T13:14:00","2011-03-17T13:14:00",0,"new"
"3300NS1001",1,"U",485812,370755,"2011-03-17T13:16:00","2011-03-17T13:16:00",0,"new"
"3300NS1001",2,"U",486256,370755,"2011-03-17T13:16:00","2011-03-17T13:16:00",0,"new"
"3300NS1001",3,"U",486256,369900,"2011-03-17T13:16:00","2011-03-17T13:16:00",0,"new"
"3300NS1001",4,"U",485812,369900,"2011-03-17T13:16:00","2011-03-17T13:16:00",0,"new"
"3300NS1002",1,"U",482381,366445,"2011-03-17T13:19:00","2011-03-17T13:19:00",0,"new"
"3300NS1002",2,"U",482861,366445,"2011-03-17T13:19:00","2011-03-17T13:19:00",0,"new"
"3300NS1002",3,"U",482861,365908,"2011-03-17T13:19:00","2011-03-17T13:19:00",0,"new"
"3300NS1002",4,"U",482381,365908,"2011-03-17T13:19:00","2011-03-17T13:19:00",0,"new"
"3300NS1003",1,"U",482448,365167,"2011-03-17T13:21:00","2011-03-17T13:21:00",0,"new"
"3300NS1003",2,"U",482745,365167,"2011-03-17T13:21:00","2011-03-17T13:21:00",0,"new"
"3300NS1003",3,"U",482745,364510,"2011-03-17T13:21:00","2011-03-17T13:21:00",0,"new"
"3300NS1003",4,"U",482448,364510,"2011-03-17T13:21:00","2011-03-17T13:21:00",0,"new"
